"MonthYear","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-08",0.631459459459459,0.705409459459459,-6.30568918918919,0.100745945945946,0.205543243243243,0.117427303648649,0.204218918918919,0.484768918918919,123.968459459459,3.65658671171171
"2016-09",0.605757281553398,0.643271844660194,-7.54889320388349,0.0812728155339806,0.306806310679612,0.18742160407767,0.211457281553398,0.438322330097087,121.88927184466,3.61944174757282
"2016-10",0.688465517241379,0.705258620689655,-5.90401724137931,0.131046551724138,0.135764965517241,0.0116125796551724,0.223543103448276,0.499293103448276,117.282275862069,3.80392442528736
"2016-11",0.53225,0.470130337837838,-11.1801891891892,0.091,0.503931644594595,0.288738487027027,0.140586486486486,0.326523648648649,125.766364864865,3.89873457207207
"2016-12",0.610619047619048,0.606428571428571,-7.42613095238095,0.119507142857143,0.213630952380952,0.0269885841666667,0.162535714285714,0.392983333333333,137.423571428571,4.46077876984127
"2017-01",0.682272727272727,0.657772727272727,-6.12609090909091,0.128572727272727,0.257772727272727,0.1065,0.1693,0.508545454545455,110.200454545455,3.98356893939394
"2017-02",0.56503007518797,0.493493984962406,-10.0382556390977,0.0869383458646616,0.403074511278195,0.191069985639098,0.150965413533835,0.301148120300752,125.535127819549,4.44153521303258
"2017-03",0.663565217391304,0.682565217391304,-5.63695652173913,0.139882608695652,0.280204347826087,6.87434782608696e-06,0.205986956521739,0.690434782608696,136.823347826087,3.7605884057971
"2017-04",0.633875,0.721,-6.1065,0.0890875,0.16796625,0.11625228875,0.1806875,0.610375,126.397625,3.8185625
"2017-05",0.640666666666667,0.749888888888889,-5.10188888888889,0.113066666666667,0.214451111111111,0.0420115888888889,0.168066666666667,0.637222222222222,156.893666666667,3.79246851851852
"2017-06",0.641727272727273,0.525848484848485,-7.17815151515151,0.168345454545455,0.223864848484848,0.101876391515152,0.190821212121212,0.329124242424242,122.472121212121,3.86463484848485
"2017-07",0.681666666666667,0.595333333333333,-7.341,0.0547333333333333,0.581666666666667,1.11e-05,0.152333333333333,0.597,140.967,5.04266666666667
"2017-08",0.625514207650273,0.544626448087432,-9.434,0.11065956284153,0.287551092896175,0.154027503825137,0.150968852459016,0.414711475409836,121.828918032787,4.02958570127505
"2017-09",0.636819620253165,0.624802215189873,-8.07203164556962,0.0859753164556962,0.316534746835443,0.114739358481013,0.159512658227848,0.544248101265823,120.114424050633,3.82259757383966
"2017-10",0.643592708333333,0.6498234375,-8.40015625,0.0949875,0.313318854166667,0.151301330520833,0.16190625,0.589501041666667,116.442895833333,4.01258524305556
"2017-11",0.713649122807018,0.717409356725146,-5.71876608187134,0.0845695906432749,0.263933040935673,0.000290478538011696,0.163147953216374,0.689736842105263,126.551350877193,3.64870584795322
"2017-12",0.677086507936508,0.671245529100529,-6.6033253968254,0.0842751322751323,0.273842753968254,0.0540615208994709,0.144674338624339,0.571972751322751,123.132142857143,3.62028597883598
"2018-01",0.621034976152623,0.617679650238474,-7.21815898251192,0.0758513513513514,0.400773594594595,0.240398984562798,0.144765500794913,0.514448330683625,121.847662957075,3.71970670376259
"2018-02",0.58364979757085,0.529334331983806,-7.78570769230769,0.0612599190283401,0.483230992712551,0.159133119927126,0.145804858299595,0.430131983805668,122.663749797571,3.6187848582996
"2018-03",0.61695905511811,0.574302834645669,-7.33826456692913,0.0630011023622047,0.415276738425197,0.136931215322835,0.146636220472441,0.479108188976378,123.736125984252,3.68593690288714
"2018-04",0.635774580335731,0.556028896882494,-7.22367745803357,0.0894276978417266,0.382266726858513,0.0530798923141487,0.168970383693046,0.464681055155875,121.447941247002,3.57269632294165
"2018-05",0.628023357664234,0.567898700729927,-7.03733576642336,0.0726029927007299,0.363479660437956,0.0393713277153285,0.146717299270073,0.424828248175182,123.18294379562,3.5091051703163
"2018-06",0.615816693944354,0.533983142389525,-7.81683306055646,0.0789703764320786,0.446073322422259,0.0960444452373159,0.159911292962357,0.423797708674304,125.440304418985,3.59105837424986
"2018-07",0.649239263803681,0.60128527607362,-6.63508282208589,0.0989705521472393,0.261260444785276,0.00973326714723926,0.167102607361963,0.414732208588957,126.092878834356,3.5123898006135
"2018-08",0.632962112514351,0.543600562571757,-7.32787772675086,0.0784045924225029,0.358424384041332,0.0230656340470723,0.157275487944891,0.429221125143513,120.27203272101,3.67544587638729
"2018-09",0.62772878699942,0.536919849100406,-7.57850899593732,0.0819874637260592,0.385936125188624,0.0433699407661056,0.16350934416715,0.426249738827626,116.529679048172,3.64291745018379
"2018-10",0.607424648359009,0.474052109845948,-8.6240676490288,0.0765638981915606,0.498348539852646,0.053841607716008,0.142498861352981,0.378283322170127,116.382337575352,3.63163678276401
"2018-11",0.625010481586402,0.482938413597734,-8.73894948064212,0.0750596789423985,0.48886578904627,0.121792540533522,0.143363739376771,0.40389074598678,117.75905618508,3.49697131728045
"2018-12",0.639637506041566,0.505296534557757,-8.12645480908651,0.0839589656839053,0.425814010053166,0.0492666768970517,0.147372450459159,0.446795553407443,118.108813436443,3.48285418076365
"2019-01",0.597185222672065,0.4438665317139,-8.85391430499325,0.0822607962213225,0.529714639676113,0.103544575087719,0.147812820512821,0.398346963562753,119.265690958165,3.52743461538462
"2019-02",0.627160029282577,0.51960336749634,-8.61312371888726,0.0875068814055637,0.428192669106881,0.184462080900439,0.15249055636896,0.426583967789165,118.590736456808,3.35768310151293
"2019-03",0.638601844783715,0.562927945292621,-8.03141284987277,0.0858982188295166,0.337810421501272,0.15117548571883,0.164270165394402,0.442464249363868,116.494599236641,3.31832626166243
"2019-04",0.635584909377462,0.512892714736013,-8.54961741528763,0.0888626083530339,0.414471362726556,0.0920279539204098,0.162395665878645,0.418946611505122,117.172697399527,3.45921561597058
"2019-05",0.633035517452541,0.52251600122474,-8.79271341090018,0.0842843233312921,0.412423010410288,0.150879903417024,0.161466748315983,0.448034782608696,120.230091855481,3.34103693610941
"2019-06",0.651485865724382,0.583760989399293,-7.16840989399293,0.0844144876325088,0.32732141024735,0.0436736288127208,0.162308551236749,0.488355123674912,118.98850459364,3.51713979976443
"2019-07",0.681552968568102,0.57272299185099,-7.20475378346915,0.0946324214202561,0.322815655413271,0.0333417109080326,0.172532246798603,0.513430616996508,117.017105355064,3.45475439464494
"2019-08",0.555188993414864,0.397227146440891,-12.7196174349326,0.0742420194418313,0.543468731201003,0.264902555286924,0.154764816556914,0.384154280338664,107.832645970524,3.34493154593917
"2019-09",0.561638933901919,0.402301910447761,-12.7969697228145,0.0804731343283582,0.525106604264392,0.267900431176972,0.148878123667377,0.387335863539446,107.73407761194,3.25543680170576
"2019-10",0.601826597582038,0.476377800805987,-10.2209268854347,0.0800796776050662,0.448285298100173,0.174323414594128,0.151123028209557,0.413730512377663,111.983543465746,3.28163200921128
"2019-11",0.549749438202247,0.395871840968021,-12.7555358686258,0.0760004753673293,0.541099168539326,0.26746008272688,0.14357955920484,0.359057605877269,108.434694468453,3.25969708297321
"2019-12",0.646776899696049,0.529530978723404,-9.64514994934144,0.106097548125633,0.368618662046606,0.223889805823708,0.14842672745694,0.448255155015198,118.729880243161,3.02807165822357
"2020-01",0.581916782063963,0.469301971645236,-11.0698186613914,0.0819856247939334,0.444430532311243,0.207171257929443,0.154481668315199,0.400914078470162,110.422729970326,3.34962951423233
"2020-02",0.565350743162901,0.410315680737218,-12.9272440546968,0.0805480380499405,0.518331415472652,0.26806137931629,0.152644738406659,0.383714298454221,108.480721462545,3.27090355727309
"2020-03",0.605850503663004,0.508068543956044,-10.149831959707,0.0795366758241758,0.39581197202381,0.160101583141026,0.160574450549451,0.392322664835165,111.851874542125,3.32321450702076
"2020-04",0.5670156449553,0.433054121966794,-12.3434610472542,0.0835803001277139,0.507197995945083,0.229990747468072,0.162455108556833,0.369170466155811,110.358241698595,3.40723584504044
"2020-05",0.522267365771812,0.398481843540268,-14.1798854865772,0.0733743708053691,0.542729922860738,0.322961994744128,0.164728984899329,0.341720050335571,104.745149328859,3.29801760346756
"2020-06",0.527088483908492,0.394569371849554,-14.3927816983327,0.0754557968204731,0.542512279565723,0.333717485424583,0.14458922062815,0.351770104691741,106.740861962001,3.28363248028952
"2020-07",0.625062437810945,0.555821500829187,-8.99969029850746,0.0831923300165837,0.344128941127695,0.12224428634743,0.177290754560531,0.445542703150912,114.609795190713,3.34042736318408
"2020-08",0.582369835466179,0.436586409506399,-11.7317663619744,0.0824717001828154,0.484025921389397,0.187350939981718,0.162149250457038,0.359953638025594,110.719278976234,3.35608070688605
"2020-09",0.497586486486486,0.318913106479974,-15.6946297622924,0.0698904916965158,0.626615618365353,0.384999544418756,0.144874080104201,0.275377238684468,105.247621621622,3.27985879735157
"2020-10",0.608137900603809,0.462289122155132,-11.4746014862982,0.0917994426381793,0.423273930195077,0.25520342234092,0.157611704598235,0.37962340919647,115.061226660474,3.1295626335346
"2020-11",0.55477489626556,0.415167508990318,-12.5667282157676,0.0837369294605809,0.542398125864454,0.237851433326418,0.155676763485477,0.350199170124481,111.418360995851,3.52642375518672
"2020-12",0.525112205882353,0.391006884313725,-14.110906372549,0.0804949509803922,0.534907029313725,0.285695435808824,0.159546862745098,0.336231421568627,106.984356372549,3.31134736111111
"2021-01",0.584474061264822,0.432274909090909,-11.7830528656126,0.0866694169960474,0.488326761363636,0.223079822198617,0.155880187747036,0.359818972332016,110.009405632411,3.37848224637681
"2021-02",0.569045199473915,0.415864249013591,-11.9793117053924,0.0822282770714599,0.554887607628233,0.199561505510741,0.153187198597107,0.343992327926348,111.855723366944,3.50282622387842
"2021-03",0.552876816889972,0.414835981323589,-12.3456191636216,0.0785267153877385,0.548863530166464,0.256249478558668,0.170159155501421,0.337933779943159,111.940997969955,3.49640269319258
"2021-04",0.579734778040452,0.421593256107171,-11.8187706855792,0.0827874704491726,0.530411818308379,0.242233444179144,0.163995350669819,0.351837667454689,111.381323877069,3.3638305183434
"2021-05",0.632409772989611,0.517082608695652,-8.58351096575606,0.0859554059253559,0.414089733589842,0.0839787636206233,0.165479646017699,0.411482493266641,116.622374759523,3.41115405925356
"2021-06",0.59615625,0.516278255387931,-9.85903699712644,0.084684375,0.414462961206897,0.114723455553161,0.164233153735632,0.405629777298851,114.229702227011,3.47221359554598
"2021-07",0.60024624153901,0.509431492696829,-9.40409796936231,0.0821649447809049,0.420289094620591,0.133034985122907,0.166871214820093,0.380462557890987,115.793640897756,3.5009419843249
"2021-08",0.595256384860276,0.461085854262469,-9.93187371772197,0.0825560665015918,0.491766959037849,0.156905487201981,0.159985390873718,0.343974885037142,116.202064732932,3.46770234052588
"2021-09",0.558804089479203,0.407963,-11.4438885005243,0.0681343586158686,0.560848835232436,0.166370297944775,0.154846976581615,0.325455679832227,113.629447046487,3.47129259000349
"2021-10",0.596999807395994,0.47259280816641,-9.43342449922958,0.0743222650231125,0.478680798305085,0.145974305454545,0.162419144838213,0.345613328197227,115.837966486903,3.58749613507961
"2021-11",0.56451797235023,0.46330784225452,-11.0876770648706,0.0786319035802907,0.479232737256292,0.172223262587735,0.160009322935129,0.347289010989011,112.480797943991,3.47830078577337
"2021-12",0.577154632867133,0.454192722902098,-9.89988417832168,0.0737514423076923,0.496422110227273,0.147798778881119,0.155768531468531,0.320822421328671,116.108934003497,3.61903347902098
"2022-01",0.575348592999314,0.455770509951956,-10.4055923129719,0.0783761153054221,0.490566776389842,0.162020928153741,0.162741317776253,0.32492306108442,116.762431708991,3.56572733928163
"2022-02",0.571023118932039,0.448071577063107,-9.86917233009709,0.0803518203883495,0.507059888834951,0.139334730904126,0.164283616504854,0.322844356796117,115.619653519417,3.72110116302589
"2022-03",0.571313014084507,0.475413492957746,-9.72936338028169,0.0795242816901408,0.461183085971831,0.153489575859155,0.167702422535211,0.338392338028169,112.085358873239,3.46637072300469
"2022-04",0.576873331027326,0.495992556208924,-9.14536734693878,0.0757123140781736,0.467723542511242,0.158126573137323,0.161939294361813,0.361403597371152,115.90593220339,3.62432166493716
"2022-05",0.585414662084765,0.465522424589538,-10.3256731576938,0.073940206185567,0.490946142497136,0.246678337201222,0.158897059946544,0.354552539137075,116.57973692249,3.51465309914726
"2022-06",0.562736421319797,0.460600774111675,-10.3212106598985,0.0706279505076142,0.494873748032995,0.229041202461929,0.158208248730964,0.327335345812183,116.701916878173,3.5403770357445
"2022-07",0.582405522468868,0.530101932864104,-8.45712885760693,0.0807063887384949,0.379185009312398,0.103171065414185,0.172729074174337,0.324281104493774,116.420833784515,3.78388775491789
"2022-08",0.581188005850804,0.48465457825451,-9.4950253534861,0.0719607996099464,0.458994156313993,0.153397296684544,0.158881764992686,0.348932081911263,116.013492442711,3.61810248659191
"2022-09",0.592212511360194,0.493847930930021,-9.02440381702514,0.0842481369282036,0.440976210451378,0.105696511917601,0.167317449257801,0.346236685852772,116.72499394123,3.6023348985156
"2022-10",0.591411880261927,0.478872675397568,-9.0920177736202,0.0797187402556907,0.469796675802931,0.0861482382507016,0.165128562519489,0.360462924851886,116.028593077643,3.57623690364827
"2022-11",0.60024213700991,0.517279327875916,-8.60198104265403,0.0747848772081,0.420196414907368,0.107101726255924,0.160304351572598,0.372541189142611,118.084283067643,3.60165500502657
"2022-12",0.607404067536454,0.532550023023791,-8.47519493476593,0.0956120491174213,0.405936003031466,0.101494123223331,0.18148534151957,0.367947697620875,115.325024942441,3.50856679457662
