"Artist","Plays","Songs","First Listen","Plays Per Song"
"Leon Bridges",1,1,"2022-06-21",1
"Leona Lewis",1,1,"2017-09-14",1
"Leos Janacek",1,1,"2021-07-26",1
"LeviathanJPTV",1,1,"2022-12-09",1
"Lewis Capaldi",1,1,"2022-09-28",1
"Liam Gallagher",1,1,"2022-05-27",1
"Lifehouse",1,1,"2021-03-10",1
"Lil Broomstick",1,1,"2018-04-20",1
"Lil He77",1,1,"2019-10-04",1
"Lil Jon",1,1,"2022-10-23",1
"Lil Jon & The East Side Boyz",1,1,"2022-04-23",1
"Lil Loaded",1,1,"2020-05-07",1
"Lilac",1,1,"2021-12-09",1
"Lily Allen",1,1,"2022-12-03",1
"Linearwave",1,1,"2021-12-09",1
"Link up TV",1,1,"2020-12-12",1
"Linkin Park",1,1,"2022-08-30",1
"Little Richard",1,1,"2020-09-23",1
"Little River Band",1,1,"2020-10-18",1
"Lo'Dale",1,1,"2022-04-25",1
"Local Natives",1,1,"2022-02-11",1
"London Yellow",1,1,"2022-12-09",1
"Lonestar",1,1,"2020-03-18",1
"Loreno Mayer",1,1,"2020-09-25",1
"Lost Kings",1,1,"2016-04-29",1
"Lou Monte",1,1,"2022-10-01",1
"Lou Reed",1,1,"2020-08-31",1
"Low Phil",1,1,"2021-07-27",1
"Lowkey",1,1,"2020-12-12",1
"Lucenzo",1,1,"2020-01-21",1
"Lucky Daye",1,1,"2022-11-03",1
"Ludwig Goransson",1,1,"2018-02-26",1
"Luke Bryan",1,1,"2022-10-29",1
"Luke Combs",1,1,"2022-09-28",1
"Luke Wild",1,1,"2020-11-28",1
"Lunar",1,1,"2022-07-17",1
"Luny Tunes",1,1,"2016-04-24",1
"Lute",1,1,"2020-10-31",1
"LuvBug",1,1,"2021-03-10",1
"Lxst",1,1,"2020-05-18",1
"M-Cubed",1,1,"2016-04-27",1
"M. S. Subbulakshmi",1,1,"2021-08-30",1
"MANIK MC",1,1,"2020-10-31",1
"MC Glitchy",1,1,"2022-12-09",1
"ME+L",1,1,"2022-09-01",1
"MEDUZA",1,1,"2022-01-22",1
"MIXK",1,1,"2022-04-25",1
"MORTEN",1,1,"2016-04-21",1
"Mac Ayres",1,1,"2019-07-06",1
"Maceo Plex",1,1,"2016-04-19",1
"Mad Squablz",1,1,"2017-06-06",1
"Made On Info",1,1,"2022-12-09",1
"Madeus",1,1,"2020-11-27",1
"Madison Hughes",1,1,"2017-06-19",1
"Maggie Lindemann",1,1,"2018-01-06",1
"Maggie Rogers",1,1,"2022-07-29",1
"Malaysia Vasudevan",1,1,"2021-09-02",1
"Malia Lou",1,1,"2020-11-27",1
"Mambalam M.K.S. Siva",1,1,"2021-02-03",1
"Mando Audio",1,1,"2022-12-09",1
"Manic Street Preachers",1,1,"2017-10-08",1
"Manna Dey",1,1,"2020-09-12",1
"Manu Chao",1,1,"2022-12-28",1
"Manuel",1,1,"2022-12-09",1
"MarMar Oso",1,1,"2019-12-11",1
"Marcos Caixa",1,1,"2020-11-27",1
"Marino Infantry",1,1,"2020-02-26",1
"Marnik",1,1,"2016-04-22",1
"Mashonda",1,1,"2022-06-08",1
"Massive Attack",1,1,"2016-04-20",1
"Mathic",1,1,"2020-09-25",1
"Matt Maeson",1,1,"2021-07-09",1
"Matt Simons",1,1,"2016-04-30",1
"Matt Terry",1,1,"2018-02-05",1
"MattOfficiel",1,1,"2022-05-27",1
"Matthew Mole",1,1,"2022-05-21",1
"Matty Wood$",1,1,"2020-08-02",1
"Maurice Ravel",1,1,"2021-07-26",1
"Mavado",1,1,"2022-03-03",1
"Max MacVeety",1,1,"2022-04-26",1
"Megan Thee Stallion",1,1,"2022-01-22",1
"Mehdi Hassan",1,1,"2020-09-20",1
"Melanie Martinez",1,1,"2016-04-18",1
"Mgbwild",1,1,"2022-12-09",1
"Michael Scott Fan Club",1,1,"2019-04-26",1
"Michael The Author",1,1,"2022-01-18",1
"Michel Telo",1,1,"2020-09-19",1
"Mike Irish",1,1,"2022-01-18",1
"Mila Coolness",1,1,"2021-12-09",1
"Miles Davis",1,1,"2020-10-31",1
"Milind Sagar",1,1,"2021-02-19",1
"Miramare",1,1,"2021-12-09",1
"Mister Ethan",1,1,"2022-12-09",1
"Mixtape Madness",1,1,"2020-12-12",1
"Miyagi & Andy Panda",1,1,"2021-12-11",1
"Mizta Z",1,1,"2022-02-18",1
"Mnogoznaal",1,1,"2021-12-11",1
"Modest Mouse",1,1,"2018-02-15",1
"Modha",1,1,"2020-10-31",1
"Moe Vision",1,1,"2017-05-16",1
"Mohit Chauhan",1,1,"2019-07-10",1
"Money Man",1,1,"2022-01-09",1
"Morpheus Two",1,1,"2021-07-27",1
"Move 78",1,1,"2020-11-26",1
"Mr Mantega",1,1,"2020-11-27",1
"Mr. Nicky",1,1,"2022-12-09",1
"Mudrigo",1,1,"2022-10-22",1
"Mujo",1,1,"2022-04-26",1
"Mukesh",1,1,"2021-01-29",1
"Muriel Bostdorp",1,1,"2019-10-17",1
"Mvdb",1,1,"2021-12-09",1
"Myles Cameron",1,1,"2020-11-28",1
"Mylo B",1,1,"2022-04-26",1
"Myriad",1,1,"2022-04-26",1
"N. R. P. Ravichandhran",1,1,"2021-02-03",1
"NGO",1,1,"2017-06-11",1
"NMST",1,1,"2020-09-25",1
"NOTD",1,1,"2021-10-23",1
"Nabil Wu",1,1,"2022-12-09",1
"Naresh Iyer",1,1,"2021-10-06",1
"Nat King Cole Trio",1,1,"2021-11-01",1
"Natalie La Rose",1,1,"2016-04-21",1
"Nath Brooks",1,1,"2018-02-17",1
"Nathan Kawanishi",1,1,"2022-04-25",1
"Naughty Boy",1,1,"2022-10-23",1
"Neeraj Shridhar",1,1,"2021-11-19",1
"Nef The Pharaoh",1,1,"2021-11-16",1
"Neil Young",1,1,"2020-10-24",1
"Nelly Furtado",1,1,"2022-09-17",1
"Nevada",1,1,"2022-09-03",1
"New Boyz",1,1,"2020-08-29",1
"Nick Mason's Saucerful of Secrets",1,1,"2020-05-16",1
"NickyDiesel",1,1,"2021-07-27",1
"Nico Segal",1,1,"2019-01-24",1
"Nix Northwest",1,1,"2020-10-31",1
"No Suits",1,1,"2021-02-15",1
"NoCap",1,1,"2022-01-09",1
"Noah Kahan",1,1,"2022-10-22",1
"Noel Redding",1,1,"2020-08-30",1
"Nometronn",1,1,"2021-07-27",1
"Noor Jehan",1,1,"2020-09-20",1
"Nothingtosay",1,1,"2021-12-09",1
"Nouman Khalid",1,1,"2021-11-19",1
"Novo Amor",1,1,"2021-12-07",1
"Nursery Rhymes ABC",1,1,"2022-09-09",1
"O2worldwide",1,1,"2022-09-01",1
"OFB",1,1,"2020-12-12",1
"OMI",1,1,"2019-11-09",1
"Octavian",1,1,"2021-03-23",1
"Oddisee",1,1,"2022-06-27",1
"Of Monsters and Men",1,1,"2020-05-18",1
"Oh Wonder",1,1,"2021-03-10",1
"Oingo Boingo",1,1,"2022-11-05",1
"Ol' Burger Beats",1,1,"2020-10-31",1
"Oliver Hazard",1,1,"2022-11-06",1
"Orestes Gomez",1,1,"2022-04-25",1
"Orleans",1,1,"2021-03-27",1
"Our Last Night",1,1,"2017-09-29",1
"PENPALS",1,1,"2020-10-31",1
"PNL",1,1,"2017-08-10",1
"PRICE",1,1,"2020-10-31",1
"Pablo Cruise",1,1,"2021-03-27",1
"Palace",1,1,"2022-07-01",1
"Palmasur",1,1,"2022-04-25",1
"Pandiraj",1,1,"2021-10-06",1
"Pantone",1,1,"2022-04-25",1
"Paramore",1,1,"2022-12-14",1
"Parental",1,1,"2021-02-14",1
"Paris & Simo",1,1,"2016-04-22",1
"Partenaire Particulier",1,1,"2018-07-05",1
"Pastor Rex",1,1,"2022-09-01",1
"Pat Ron",1,1,"2022-09-01",1
"Patrick O'Hearn",1,1,"2016-04-29",1
"Peach Pit",1,1,"2022-07-01",1
"Peezy",1,1,"2022-02-14",1
"Pepper Coyote",1,1,"2022-12-09",1
"Peter Gabriel",1,1,"2021-01-30",1
"Peter Schilling",1,1,"2019-10-10",1
"Petit Biscuit",1,1,"2019-04-26",1
"Phantom Planet",1,1,"2017-10-08",1
"Pink Hoodie",1,1,"2021-07-27",1
"Playa",1,1,"2022-11-29",1
"Poetics",1,1,"2021-07-27",1
"Pointy Features",1,1,"2022-01-11",1
"Pollari",1,1,"2022-01-18",1
"Pontiac Puma",1,1,"2021-07-27",1
"Portaledge",1,1,"2020-11-27",1
"Pressure",1,1,"2022-04-28",1
"Pretty Vicious",1,1,"2022-04-24",1
"Priceless Da Roc",1,1,"2021-10-23",1
"Pritam",1,1,"2022-04-13",1
"Problem",1,1,"2021-04-30",1
"Professor Crabb",1,1,"2020-11-27",1
"Project AER",1,1,"2021-04-22",1
"Pueblo Vista",1,1,"2021-02-17",1
"Pusher",1,1,"2016-04-18",1
"Quiet Riot",1,1,"2020-02-15",1
"Quill",1,1,"2020-09-27",1
"R. Kelly",1,1,"2022-09-02",1
"R3HAB",1,1,"2018-08-29",1
"RAIZA BIZA",1,1,"2020-10-31",1
"REMI",1,1,"2020-10-31",1
"REO Speedwagon",1,1,"2020-10-18",1
"RINZ.",1,1,"2021-07-27",1
"RY X",1,1,"2016-04-20",1
"Raekwon",1,1,"2020-11-23",1
"Rahmeen",1,1,"2020-02-26",1
"Rain Man",1,1,"2016-05-01",1
"Rakim",1,1,"2018-05-25",1
"Ralfy the Plug",1,1,"2022-01-09",1
"Ralph Jet",1,1,"2022-12-09",1
"Ramu",1,1,"2021-08-30",1
"Randy Newman",1,1,"2018-12-07",1
"Randy Travis",1,1,"2020-03-18",1
"Raouf Beats",1,1,"2022-04-25",1
"Rariboy Spin",1,1,"2022-01-08",1
"Raw Art Movement",1,1,"2022-09-01",1
"Ray Stevens",1,1,"2018-04-23",1
"Rayan",1,1,"2021-02-27",1
"Rebounder",1,1,"2021-12-02",1
"Redlight King",1,1,"2021-03-10",1
"RejSende",1,1,"2021-02-17",1
"Revolutionary Rhythm",1,1,"2020-10-31",1
"Rhett Akins",1,1,"2020-03-18",1
"Rich Chambers",1,1,"2022-09-08",1
"RichaadEB",1,1,"2019-09-19",1
"Rick James",1,1,"2021-09-05",1
"Rick Springfield",1,1,"2022-10-22",1
"Ricochet",1,1,"2020-03-18",1
"Rita Ora",1,1,"2017-11-12",1
"Ritchie Valens",1,1,"2020-09-23",1
"Riton",1,1,"2021-09-23",1
"Rizik",1,1,"2020-11-27",1
"Robbie Williams",1,1,"2021-02-15",1
"Robin Schulz",1,1,"2016-04-30",1
"Rook1e",1,1,"2021-12-09",1
"Rosemary Wilkinson",1,1,"2019-10-17",1
"Roy Orbison",1,1,"2019-09-25",1
"Rucka Rucka Ali",1,1,"2022-12-09",1
"Ruelle",1,1,"2022-09-28",1
"Run-D.M.C.",1,1,"2017-08-30",1
"Rush",1,1,"2021-02-22",1
"Ryan Hailey",1,1,"2022-12-09",1
"Ryder Sinclair",1,1,"2020-09-25",1
"Ryler Smith",1,1,"2020-10-31",1
"S.P. Charan",1,1,"2021-10-06",1
"SLACKCiRCUS",1,1,"2022-12-09",1
"SLUMBERJACK",1,1,"2016-05-01",1
"SOB",1,1,"2021-11-16",1
"SWAGGER",1,1,"2020-09-25",1
"SahBabii",1,1,"2021-05-31",1
"Sahara",1,1,"2021-11-19",1
"Saiko",1,1,"2022-04-26",1
"Saint BeDa",1,1,"2022-12-09",1
"Salim-Sulaiman",1,1,"2021-11-12",1
"Salt-N-Pepa",1,1,"2016-04-30",1
"Salva",1,1,"2022-05-16",1
"Sam Cooke",1,1,"2022-02-21",1
"Sam Cross",1,1,"2021-06-20",1
"Sam Feldt",1,1,"2022-09-10",1
"Sammy Adams",1,1,"2017-11-24",1
"Sammy Shiblaq",1,1,"2019-09-20",1
"Sandaru Sathsara",1,1,"2021-11-19",1
"Santino Le Saint",1,1,"2021-05-23",1
"Sardine Slayer",1,1,"2022-12-09",1
"Sav12",1,1,"2020-12-12",1
"Schmiddunsk",1,1,"2022-04-26",1
"Scorpions",1,1,"2019-01-15",1
"Sea in the Sky",1,1,"2018-06-09",1
"Seals and Crofts",1,1,"2019-04-17",1
"Sean Kingston",1,1,"2020-08-29",1
"Sech",1,1,"2021-03-29",1
"Seeb",1,1,"2022-05-21",1
"Seizure Machine",1,1,"2022-12-09",1
"Seneca B",1,1,"2020-11-27",1
"Seth Bishop",1,1,"2022-10-08",1
"Seven Lions",1,1,"2016-04-18",1
"Sha Mula",1,1,"2017-05-19",1
"Sheff G",1,1,"2021-04-27",1
"Sheik Chinna Moulana",1,1,"2021-02-03",1
"ShiShi",1,1,"2018-08-29",1
"Shokk",1,1,"2022-12-09",1
"Shontelle",1,1,"2022-09-28",1
"ShooterGang Kony",1,1,"2020-02-06",1
"Shouse",1,1,"2022-07-07",1
"SicknessMP",1,1,"2021-02-17",1
"Sided",1,1,"2022-07-23",1
"Sidual.",1,1,"2021-07-27",1
"Silambarasan TR",1,1,"2021-10-03",1
"Silver",1,1,"2021-03-27",1
"Sirkazhi Govindarajan",1,1,"2021-09-07",1
"Skence",1,1,"2022-04-25",1
"Skilla Baby",1,1,"2022-02-14",1
"SkinBone",1,1,"2022-12-09",1
"Skryptonite",1,1,"2021-12-11",1
"Sleepermane",1,1,"2021-12-09",1
"Slumm Prince",1,1,"2021-08-28",1
"Smeeagain",1,1,"2022-04-26",1
"Smiley",1,1,"2021-07-29",1
"Smoke",1,1,"2022-01-18",1
"Smoke Trees",1,1,"2020-10-31",1
"Smokepurpp",1,1,"2019-02-19",1
"Sniper Gang",1,1,"2022-01-09",1
"Snorlads",1,1,"2022-04-25",1
"SoFaygo",1,1,"2021-05-04",1
"SoNE",1,1,"2022-04-26",1
"Social House",1,1,"2022-06-19",1
"Sofia Carson",1,1,"2019-02-06",1
"Solange",1,1,"2022-10-06",1
"SoulChef",1,1,"2022-04-26",1
"Soup",1,1,"2022-12-09",1
"Spaze Windu",1,1,"2021-02-13",1
"Spectacular Diagnostics",1,1,"2020-11-27",1
"Spokeman",1,1,"2020-09-25",1
"SpoonBeats",1,1,"2022-04-25",1
"SpotemGottem",1,1,"2022-01-09",1
"Stamper",1,1,"2022-12-09",1
"Stephanie Beatriz",1,1,"2022-02-19",1
"Steve Angello",1,1,"2016-04-20",1
"Steve Miller Band",1,1,"2022-01-21",1
"Steve Winwood",1,1,"2021-06-25",1
"Stevie Ray Vaughan",1,1,"2020-01-14",1
"Stunna 4 Vegas",1,1,"2019-12-21",1
"Submerse",1,1,"2020-10-31",1
"Sueco",1,1,"2020-03-07",1
"Sugarloaf",1,1,"2021-03-27",1
"Suigeneris",1,1,"2020-08-24",1
"Sundar C. Babu",1,1,"2021-10-03",1
"Surf Curse",1,1,"2022-02-11",1
"Susan Egan",1,1,"2017-10-08",1
"Sviatoslav Richter",1,1,"2021-02-24",1
"Sweatson Klank",1,1,"2022-04-25",1
"System Of A Down",1,1,"2019-03-23",1
"TABAL",1,1,"2020-11-27",1
"TREVR",1,1,"2020-09-25",1
"TRIBEZ.",1,1,"2022-04-26",1
"TV Girl",1,1,"2022-11-03",1
"Taco",1,1,"2019-11-24",1
"Taj Mahal",1,1,"2021-04-17",1
"Take Me To Your Best Friends House",1,1,"2022-04-03",1
"Talib Kweli",1,1,"2020-10-31",1
"Tamia",1,1,"2022-09-28",1
"Tavares",1,1,"2021-09-13",1
"Teebs",1,1,"2022-04-25",1
"Tems",1,1,"2021-09-17",1
"Tennessee Ernie Ford",1,1,"2022-12-09",1
"Teo",1,1,"2021-06-20",1
"Terrace Martin",1,1,"2022-09-14",1
"The BREED",1,1,"2020-11-27",1
"The Baby Einstein Music Box Orchestra",1,1,"2022-09-09",1
"The Cast of Paradise PD",1,1,"2022-12-09",1
"The Chicks",1,1,"2020-03-18",1
"The Chords",1,1,"2022-08-24",1
"The Del-Vikings",1,1,"2019-10-22",1
"The Drums",1,1,"2022-07-21",1
"The Federal Empire",1,1,"2021-03-10",1
"The Heavy",1,1,"2022-04-15",1
"The Jacka",1,1,"2022-10-03",1
"The Junior Beats",1,1,"2022-12-09",1
"The Kid Daytona",1,1,"2020-10-31",1
"The Last Goodnight",1,1,"2022-10-08",1
"The Legends",1,1,"2021-07-27",1
"The Raconteurs",1,1,"2022-04-24",1
"The Runaways",1,1,"2021-12-16",1
"The Smiths",1,1,"2020-04-26",1
"The Spencer Davis Group",1,1,"2020-09-23",1
"The Starting 5ive",1,1,"2020-10-31",1
"The Sugarhill Gang",1,1,"2022-04-19",1
"The Tams",1,1,"2022-10-23",1
"The Tano Jones Revelry",1,1,"2022-10-01",1
"The Thrills",1,1,"2019-10-22",1
"The Tractors",1,1,"2020-03-18",1
"The Upside Downs",1,1,"2022-12-09",1
"The White Stripes",1,1,"2022-01-25",1
"The Young Xp",1,1,"2022-03-18",1
"TheStalli",1,1,"2022-12-09",1
"Thelonious Coltrane",1,1,"2020-11-27",1
"Them",1,1,"2020-09-23",1
"This Is Tomorrow",1,1,"2020-10-31",1
"Thunderclap Newman",1,1,"2021-05-30",1
"Tiago Frugoli Ensemble",1,1,"2020-11-27",1
"Tiago PZK",1,1,"2022-06-05",1
"Tim Haywood",1,1,"2022-12-09",1
"Tim McGraw",1,1,"2022-09-17",1
"Timeflies",1,1,"2016-04-28",1
"Tinashe",1,1,"2016-04-21",1
"Tino Szn",1,1,"2022-08-15",1
"Tion Wayne",1,1,"2022-10-15",1
"Tis L",1,1,"2022-04-25",1
"Tobu",1,1,"2021-03-10",1
"Toby Keith",1,1,"2020-03-18",1
"TobyMac",1,1,"2022-06-05",1
"Todd Rundgren",1,1,"2020-07-14",1
"Toddler Tunes",1,1,"2022-09-09",1
"Tohaj",1,1,"2021-07-27",1
"Tokyo Machine",1,1,"2022-12-09",1
"Tom Hanks",1,1,"2021-11-01",1
"Tom Jones",1,1,"2022-10-23",1
"Tom Odell",1,1,"2016-04-20",1
"Tones And I",1,1,"2022-03-11",1
"Tony Orlando & Dawn",1,1,"2019-09-25",1
"Too $hort",1,1,"2022-02-14",1
"Toonorth",1,1,"2022-04-26",1
"Toploader",1,1,"2022-10-23",1
"Tori Kelly",1,1,"2022-09-28",1
"Trace Adkins",1,1,"2020-03-18",1
"Trapperman Dale",1,1,"2022-02-11",1
"Travis Tritt",1,1,"2020-03-18",1
"Trevor Jackson",1,1,"2016-04-24",1
"Trevor Spitta",1,1,"2022-09-01",1
"Triumph",1,1,"2019-11-25",1
"Troy Ave",1,1,"2020-02-20",1
"True Story Gee",1,1,"2021-09-17",1
"Tweeko",1,1,"2020-12-12",1
"Tyla Yaweh",1,1,"2022-10-29",1
"UKDD",1,1,"2022-04-26",1
"URCHN",1,1,"2020-11-27",1
"Uma Ramanan",1,1,"2021-09-02",1
"Umberto Giordano",1,1,"2021-03-23",1
"Un!dentified",1,1,"2022-01-25",1
"Uncle Kracker",1,1,"2022-06-29",1
"Unni Menon",1,1,"2021-09-03",1
"UnoTheActivist",1,1,"2022-06-18",1
"Us The Duo",1,1,"2022-09-28",1
"Veeramani Raju",1,1,"2021-08-30",1
"Vennu Mallesh",1,1,"2018-02-19",1
"Verbalase",1,1,"2022-12-09",1
"Veronica Maggio",1,1,"2022-05-21",1
"Victor Oladipo",1,1,"2018-02-20",1
"Vince Gill",1,1,"2020-03-18",1
"Vincent Rayn",1,1,"2020-11-27",1
"Vineotap",1,1,"2022-12-09",1
"Vinnies Pm",1,1,"2022-09-01",1
"Vishal-Shekhar",1,1,"2022-04-13",1
"Vodka",1,1,"2020-05-07",1
"Vonuzal",1,1,"2022-12-09",1
"Vory",1,1,"2022-06-05",1
"Vundabar",1,1,"2022-04-24",1
"WINNER",1,1,"2017-12-04",1
"Wajid",1,1,"2021-11-20",1
"Wake the Wild",1,1,"2020-09-16",1
"Walmart Yodel Kid",1,1,"2018-04-29",1
"Walter Murphy",1,1,"2021-09-13",1
"Wes Walker",1,1,"2022-09-17",1
"Weston & Teston",1,1,"2020-09-25",1
"Wet",1,1,"2018-01-29",1
"Willie Colon",1,1,"2022-12-28",1
"Winnetka Bowling League",1,1,"2021-07-28",1
"Wynn",1,1,"2017-06-03",1
"XanMan",1,1,"2020-05-07",1
"Xanndo",1,1,"2022-12-09",1
"Xavier Omar",1,1,"2020-11-28",1
"Xavier Wulf",1,1,"2020-05-07",1
"Y.SJ",1,1,"2020-12-12",1
"YFN Lucci",1,1,"2017-09-26",1
"YG Rob",1,1,"2022-10-20",1
"YN Jay",1,1,"2021-05-04",1
"YNW BSlime",1,1,"2019-12-11",1
"Yaima",1,1,"2021-02-21",1
"Yashita Sharma",1,1,"2021-11-19",1
"Yawn Shop",1,1,"2021-07-27",1
"Years & Years",1,1,"2021-02-21",1
"Yolanda Be Cool",1,1,"2022-09-30",1
"Yung Bleu",1,1,"2021-05-31",1
"Yung Simmie",1,1,"2019-07-29",1
"YungGen",1,1,"2020-11-26",1
"Yuvan Shankar Raja",1,1,"2021-10-03",1
"Yvonne Elliman",1,1,"2021-09-13",1
"Zakir Hussain",1,1,"2020-09-25",1
"Zaps",1,1,"2020-11-26",1
"Zen Park",1,1,"2022-04-26",1
"Zigz Gaud",1,1,"2022-01-09",1
"Zion & Lennox",1,1,"2016-04-24",1
"Ziv Zaifman",1,1,"2022-09-28",1
"Zo Val",1,1,"2018-06-09",1
"Zomboy",1,1,"2020-10-03",1
"alt-J",1,1,"2022-04-24",1
"at Wendys",1,1,"2018-04-20",1
"bLAck pARty",1,1,"2022-08-10",1
"belluh27",1,1,"2022-12-09",1
"blackwave.",1,1,"2020-10-31",1
"blnkspc_",1,1,"2021-02-14",1
"coldbrew",1,1,"2020-11-27",1
"countrystar420",1,1,"2022-12-09",1
"damaa.beats",1,1,"2021-02-13",1
"datcurryboi",1,1,"2020-08-14",1
"don C",1,1,"2022-04-25",1
"elmo",1,1,"2021-02-17",1
"farewell",1,1,"2022-04-26",1
"gishfang",1,1,"2020-11-27",1
"iLL BLU",1,1,"2022-12-18",1
"iamalex",1,1,"2022-01-11",1
"invention_",1,1,"2020-10-31",1
"j'san",1,1,"2021-12-09",1
"juno",1,1,"2022-03-16",1
"khaderbai",1,1,"2021-07-27",1
"l'Outlander",1,1,"2021-04-22",1
"lazy oscar",1,1,"2020-10-30",1
"lil ricefield",1,1,"2019-08-31",1
"lofi lemur",1,1,"2021-02-14",1
"madmax",1,1,"2021-02-14",1
"milligon",1,1,"2022-04-26",1
"mndyrmm",1,1,"2022-01-25",1
"mrgirl",1,1,"2022-12-09",1
"nrg",1,1,"2021-07-27",1
"p!ke",1,1,"2021-07-27",1
"pluko",1,1,"2020-09-25",1
"popadiclo",1,1,"2020-11-27",1
"prxz",1,1,"2020-12-17",1
"rei brown",1,1,"2020-11-28",1
"rocomoco",1,1,"2020-11-27",1
"santpoort",1,1,"2021-07-27",1
"spice rack",1,1,"2021-07-27",1
"squeeda",1,1,"2021-12-09",1
"stream_error",1,1,"2021-12-09",1
"svrite",1,1,"2020-05-07",1
"takeo",1,1,"2021-12-09",1
"tomcbumpz",1,1,"2021-04-26",1
"twuan",1,1,"2022-04-26",1
"veggi",1,1,"2022-09-01",1
"wyn wyn",1,1,"2020-11-27",1
"xander.",1,1,"2022-04-26",1
"youngnys",1,1,"2022-08-10",1
"yums",1,1,"2022-12-09",1
